	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
new_taxa..2...i..1.7..386	100	100	100	100	100	72	72	ASV_388
new_taxa..2...i..1.7..387	100	100	100	100	100	100	100	ASV_389
new_taxa..2...i..1.7..388	100	100	100	100	100	50	50	ASV_390
new_taxa..2...i..1.7..389	100	100	100	100	100	79	79	ASV_391
new_taxa..2...i..1.7..390	100	100	100	100	100	100	18	ASV_392
new_taxa..2...i..1.7..391	100	100	100	100	100	100	100	ASV_393
new_taxa..2...i..1.7..392	100	100	100	100	100	100	37	ASV_394
new_taxa..2...i..1.7..393	100	100	100	100	100	99	63	ASV_395
new_taxa..2...i..1.7..394	100	100	100	100	100	75	75	ASV_396
new_taxa..2...i..1.7..395	100	100	100	100	100	68	68	ASV_397
new_taxa..2...i..1.7..396	100	100	100	100	100	100	100	ASV_398
new_taxa..2...i..1.7..397	100	100	100	100	100	81	81	ASV_399
new_taxa..2...i..1.7..398	100	100	100	100	100	9	9	ASV_400
new_taxa..2...i..1.7..399	100	100	100	100	100	100	100	ASV_401
new_taxa..2...i..1.7..400	100	99	99	99	99	95	95	ASV_402
new_taxa..2...i..1.7..401	100	100	100	100	100	100	100	ASV_403
new_taxa..2...i..1.7..402	100	100	100	97	95	95	90	ASV_404
new_taxa..2...i..1.7..403	100	100	100	100	100	100	100	ASV_405
new_taxa..2...i..1.7..404	100	100	100	100	100	100	74	ASV_406
new_taxa..2...i..1.7..405	100	100	100	100	100	100	100	ASV_407
new_taxa..2...i..1.7..406	100	100	100	100	100	100	67	ASV_408
new_taxa..2...i..1.7..407	100	100	100	100	100	73	73	ASV_409
new_taxa..2...i..1.7..408	100	100	100	100	100	52	52	ASV_410
new_taxa..2...i..1.7..409	100	100	100	100	100	99	99	ASV_411
new_taxa..2...i..1.7..410	100	100	100	100	100	70	70	ASV_412
new_taxa..2...i..1.7..411	100	100	100	100	100	100	76	ASV_413
new_taxa..2...i..1.7..412	100	100	100	100	100	100	100	ASV_414
new_taxa..2...i..1.7..413	100	100	100	100	100	41	41	ASV_415
new_taxa..2...i..1.7..414	100	100	100	100	100	100	98	ASV_416
new_taxa..2...i..1.7..415	100	100	100	100	100	93	93	ASV_417
new_taxa..2...i..1.7..416	100	100	100	99	97	71	70	ASV_418
new_taxa..2...i..1.7..417	100	100	100	100	100	83	83	ASV_419
new_taxa..2...i..1.7..418	100	100	100	100	100	100	50	ASV_420
new_taxa..2...i..1.7..419	100	100	100	100	99	99	99	ASV_421
new_taxa..2...i..1.7..420	100	100	100	100	100	53	53	ASV_422
new_taxa..2...i..1.7..421	100	100	100	100	100	91	72	ASV_423
new_taxa..2...i..1.7..422	100	100	100	100	98	56	56	ASV_424
new_taxa..2...i..1.7..423	100	100	100	100	100	100	100	ASV_425
new_taxa..2...i..1.7..424	100	100	100	100	100	73	73	ASV_426
new_taxa..2...i..1.7..425	100	100	100	100	100	100	93	ASV_427
new_taxa..2...i..1.7..426	100	100	100	100	100	100	100	ASV_428
new_taxa..2...i..1.7..427	100	100	100	100	100	100	100	ASV_429
new_taxa..2...i..1.7..428	100	100	100	100	100	96	96	ASV_430
new_taxa..2...i..1.7..429	100	100	100	100	100	100	99	ASV_431
new_taxa..2...i..1.7..430	100	100	100	100	100	98	98	ASV_432
new_taxa..2...i..1.7..431	100	100	100	100	100	91	89	ASV_433
new_taxa..2...i..1.7..432	100	100	100	99	98	97	97	ASV_434
new_taxa..2...i..1.7..433	100	100	100	100	100	90	90	ASV_435
new_taxa..2...i..1.7..434	100	100	100	100	100	86	60	ASV_436
new_taxa..2...i..1.7..435	100	100	100	100	100	49	49	ASV_437
new_taxa..2...i..1.7..436	100	100	100	100	100	65	60	ASV_438
new_taxa..2...i..1.7..437	100	100	100	100	99	99	99	ASV_439
new_taxa..2...i..1.7..438	100	100	100	100	100	62	62	ASV_440
new_taxa..2...i..1.7..439	100	100	100	100	100	51	51	ASV_441
new_taxa..2...i..1.7..440	100	100	100	100	100	20	20	ASV_442
new_taxa..2...i..1.7..441	100	100	100	100	100	95	95	ASV_443
new_taxa..2...i..1.7..442	100	100	100	100	100	98	98	ASV_444
new_taxa..2...i..1.7..443	100	100	100	100	100	100	100	ASV_445
new_taxa..2...i..1.7..444	100	100	100	100	93	79	79	ASV_446
new_taxa..2...i..1.7..445	100	100	100	100	100	100	89	ASV_447
new_taxa..2...i..1.7..446	100	100	100	100	100	100	75	ASV_448
new_taxa..2...i..1.7..447	100	100	100	100	100	100	63	ASV_449
new_taxa..2...i..1.7..448	100	100	100	100	100	99	99	ASV_450
new_taxa..2...i..1.7..449	100	100	100	100	100	100	100	ASV_451
new_taxa..2...i..1.7..450	100	100	100	100	91	79	73	ASV_452
new_taxa..2...i..1.7..451	100	100	100	92	67	56	56	ASV_453
new_taxa..2...i..1.7..452	100	100	100	100	100	93	93	ASV_454
new_taxa..2...i..1.7..453	100	99	99	99	99	92	92	ASV_455
new_taxa..2...i..1.7..454	100	100	100	94	85	85	85	ASV_456
new_taxa..2...i..1.7..455	100	100	100	100	100	90	50	ASV_457
new_taxa..2...i..1.7..456	100	100	100	100	100	100	100	ASV_458
new_taxa..2...i..1.7..457	100	100	100	100	100	75	72	ASV_459
new_taxa..2...i..1.7..458	100	100	100	100	100	96	64	ASV_460
new_taxa..2...i..1.7..459	100	100	100	100	100	100	100	ASV_461
new_taxa..2...i..1.7..460	100	100	100	100	100	13	13	ASV_462
new_taxa..2...i..1.7..461	100	99	97	97	96	49	49	ASV_463
new_taxa..2...i..1.7..462	100	100	100	100	100	76	76	ASV_464
new_taxa..2...i..1.7..463	100	100	100	100	100	64	64	ASV_465
new_taxa..2...i..1.7..464	100	100	100	100	100	85	68	ASV_466
new_taxa..2...i..1.7..465	100	91	91	89	89	44	44	ASV_467
new_taxa..2...i..1.7..466	100	100	100	99	97	96	92	ASV_468
new_taxa..2...i..1.7..467	100	100	100	100	100	37	34	ASV_469
new_taxa..2...i..1.7..468	100	100	100	100	100	99	99	ASV_470
new_taxa..2...i..1.7..469	100	99	98	98	92	63	63	ASV_471
new_taxa..2...i..1.7..470	100	100	100	100	100	100	34	ASV_472
new_taxa..2...i..1.7..471	100	100	100	100	100	99	99	ASV_473
new_taxa..2...i..1.7..472	100	100	100	100	100	100	100	ASV_474
new_taxa..2...i..1.7..473	100	100	99	99	99	51	50	ASV_475
new_taxa..2...i..1.7..474	100	100	100	100	99	69	69	ASV_476
new_taxa..2...i..1.7..475	100	100	100	100	100	100	20	ASV_477
new_taxa..2...i..1.7..476	100	100	100	100	99	99	99	ASV_478
new_taxa..2...i..1.7..477	100	100	100	100	99	99	99	ASV_479
new_taxa..2...i..1.7..478	100	100	100	100	100	100	62	ASV_480
new_taxa..2...i..1.7..479	100	100	100	100	100	76	74	ASV_481
new_taxa..2...i..1.7..480	100	100	100	100	100	74	63	ASV_482
new_taxa..2...i..1.7..481	100	100	100	100	100	95	95	ASV_483
new_taxa..2...i..1.7..482	100	100	100	100	100	100	83	ASV_484
new_taxa..2...i..1.7..483	100	99	99	98	98	55	55	ASV_485
new_taxa..2...i..1.7..484	100	100	100	100	100	73	73	ASV_486
new_taxa..2...i..1.7..485	100	100	100	100	100	72	67	ASV_487
new_taxa..2...i..1.7..486	100	100	100	100	100	100	48	ASV_488
new_taxa..2...i..1.7..487	100	100	100	100	96	81	53	ASV_489
new_taxa..2...i..1.7..488	100	100	100	100	100	100	100	ASV_490
new_taxa..2...i..1.7..489	100	100	100	100	100	98	98	ASV_491
new_taxa..2...i..1.7..490	100	100	100	100	100	55	55	ASV_492
new_taxa..2...i..1.7..491	100	100	100	99	99	50	50	ASV_493
new_taxa..2...i..1.7..492	100	100	100	100	100	100	100	ASV_494
new_taxa..2...i..1.7..493	100	100	100	100	99	26	26	ASV_495
new_taxa..2...i..1.7..494	100	100	100	100	100	46	30	ASV_496
new_taxa..2...i..1.7..495	100	100	100	100	100	98	96	ASV_497
new_taxa..2...i..1.7..496	100	100	100	55	55	26	26	ASV_498
new_taxa..2...i..1.7..497	100	100	100	100	100	94	94	ASV_499
new_taxa..2...i..1.7..498	100	100	100	100	100	44	43	ASV_500
new_taxa..2...i..1.7..499	100	100	100	100	85	85	85	ASV_501
new_taxa..2...i..1.7..500	100	100	100	100	100	93	93	ASV_502
new_taxa..2...i..1.7..501	100	100	100	100	100	100	100	ASV_503
new_taxa..2...i..1.7..502	100	100	100	100	100	100	100	ASV_504
new_taxa..2...i..1.7..503	100	100	100	100	99	92	14	ASV_505
new_taxa..2...i..1.7..504	100	100	100	100	100	81	81	ASV_506
new_taxa..2...i..1.7..505	100	100	100	100	100	100	100	ASV_507
new_taxa..2...i..1.7..506	100	100	100	100	100	100	100	ASV_508
new_taxa..2...i..1.7..507	100	100	100	100	100	56	56	ASV_509
new_taxa..2...i..1.7..508	100	100	100	100	100	100	100	ASV_510
new_taxa..2...i..1.7..509	100	100	100	100	100	99	30	ASV_511
new_taxa..2...i..1.7..510	100	100	100	100	100	69	68	ASV_512
new_taxa..2...i..1.7..511	100	99	99	98	95	95	95	ASV_513
new_taxa..2...i..1.7..512	100	100	100	100	100	96	95	ASV_514
new_taxa..2...i..1.7..513	100	100	99	98	98	33	33	ASV_515
new_taxa..2...i..1.7..514	100	100	100	100	100	78	78	ASV_516
new_taxa..2...i..1.7..515	100	100	100	100	100	100	100	ASV_517
new_taxa..2...i..1.7..516	100	100	100	100	100	100	100	ASV_518
new_taxa..2...i..1.7..517	100	100	100	100	100	66	66	ASV_519
new_taxa..2...i..1.7..518	100	100	100	100	100	100	100	ASV_520
new_taxa..2...i..1.7..519	100	100	100	100	100	100	100	ASV_521
new_taxa..2...i..1.7..520	100	99	99	99	99	70	70	ASV_522
new_taxa..2...i..1.7..521	100	100	100	100	100	100	100	ASV_523
new_taxa..2...i..1.7..522	100	100	100	100	100	99	93	ASV_524
new_taxa..2...i..1.7..523	100	100	100	100	100	26	22	ASV_525
new_taxa..2...i..1.7..524	100	100	100	100	100	73	67	ASV_526
new_taxa..2...i..1.7..525	100	100	100	100	100	78	78	ASV_527
new_taxa..2...i..1.7..526	100	100	100	100	86	43	21	ASV_528
new_taxa..2...i..1.7..527	100	100	100	100	100	31	31	ASV_529
new_taxa..2...i..1.7..528	100	100	100	100	100	50	50	ASV_530
new_taxa..2...i..1.7..529	100	100	100	100	100	83	82	ASV_531
new_taxa..2...i..1.7..530	100	100	100	100	100	89	84	ASV_532
new_taxa..2...i..1.7..531	100	100	100	100	100	22	22	ASV_533
new_taxa..2...i..1.7..532	100	100	100	100	100	100	100	ASV_534
new_taxa..2...i..1.7..533	100	100	100	100	95	94	94	ASV_535
new_taxa..2...i..1.7..534	100	100	100	100	100	100	100	ASV_536
new_taxa..2...i..1.7..535	100	100	100	100	100	100	31	ASV_537
new_taxa..2...i..1.7..536	100	100	100	100	100	100	100	ASV_538
new_taxa..2...i..1.7..537	100	100	100	100	100	100	100	ASV_539
new_taxa..2...i..1.7..538	100	100	100	100	99	97	91	ASV_540
new_taxa..2...i..1.7..539	100	100	100	100	100	79	62	ASV_541
new_taxa..2...i..1.7..540	100	100	100	100	100	100	99	ASV_542
new_taxa..2...i..1.7..541	100	100	100	100	100	98	98	ASV_543
new_taxa..2...i..1.7..542	100	100	100	100	98	98	98	ASV_544
new_taxa..2...i..1.7..543	100	100	100	100	100	100	83	ASV_545
new_taxa..2...i..1.7..544	100	100	100	100	100	100	100	ASV_546
new_taxa..2...i..1.7..545	100	100	100	100	100	100	100	ASV_547
new_taxa..2...i..1.7..546	100	100	100	100	100	17	15	ASV_548
new_taxa..2...i..1.7..547	100	100	100	99	99	98	98	ASV_549
new_taxa..2...i..1.7..548	100	100	100	100	100	99	34	ASV_550
new_taxa..2...i..1.7..549	100	95	95	95	88	86	46	ASV_551
new_taxa..2...i..1.7..550	100	100	100	100	100	83	83	ASV_552
new_taxa..2...i..1.7..551	100	100	100	100	100	48	48	ASV_553
new_taxa..2...i..1.7..552	100	100	100	100	100	35	35	ASV_554
new_taxa..2...i..1.7..553	100	100	100	100	100	80	78	ASV_555
new_taxa..2...i..1.7..554	100	100	100	100	100	100	100	ASV_556
new_taxa..2...i..1.7..555	100	100	100	100	98	94	87	ASV_557
new_taxa..2...i..1.7..556	100	100	100	100	100	100	100	ASV_558
new_taxa..2...i..1.7..557	100	100	100	100	100	94	89	ASV_559
new_taxa..2...i..1.7..558	100	100	100	100	100	100	100	ASV_560
new_taxa..2...i..1.7..559	100	100	100	100	100	96	94	ASV_561
new_taxa..2...i..1.7..560	100	100	100	100	100	81	47	ASV_562
new_taxa..2...i..1.7..561	100	100	100	100	100	89	86	ASV_563
new_taxa..2...i..1.7..562	100	100	100	100	100	96	93	ASV_564
new_taxa..2...i..1.7..563	100	100	100	100	100	85	82	ASV_565
new_taxa..2...i..1.7..564	100	100	100	100	100	33	33	ASV_566
new_taxa..2...i..1.7..565	100	100	100	100	100	59	59	ASV_567
new_taxa..2...i..1.7..566	100	100	100	100	100	100	98	ASV_568
new_taxa..2...i..1.7..567	100	100	100	100	100	93	93	ASV_569
new_taxa..2...i..1.7..568	100	100	100	100	100	34	34	ASV_570
new_taxa..2...i..1.7..569	100	100	100	100	100	51	51	ASV_571
new_taxa..2...i..1.7..570	100	100	100	100	100	43	43	ASV_572
new_taxa..2...i..1.7..571	100	100	100	100	100	26	26	ASV_573
new_taxa..2...i..1.7..572	100	100	100	100	100	100	100	ASV_574
new_taxa..2...i..1.7..573	100	100	100	100	100	89	78	ASV_575
new_taxa..2...i..1.7..574	100	100	100	100	100	99	99	ASV_576
new_taxa..2...i..1.7..575	100	100	100	100	100	68	68	ASV_577
new_taxa..2...i..1.7..576	100	100	100	100	100	49	48	ASV_578
new_taxa..2...i..1.7..577	100	100	100	100	100	100	100	ASV_579
new_taxa..2...i..1.7..578	100	100	100	100	100	100	100	ASV_580
new_taxa..2...i..1.7..579	100	100	100	100	100	100	91	ASV_581
new_taxa..2...i..1.7..580	100	100	100	100	100	99	99	ASV_582
new_taxa..2...i..1.7..581	100	100	100	100	100	88	85	ASV_583
new_taxa..2...i..1.7..582	100	100	100	100	100	85	85	ASV_584
new_taxa..2...i..1.7..583	100	100	100	100	92	84	84	ASV_585
new_taxa..2...i..1.7..584	100	100	100	100	97	38	31	ASV_586
new_taxa..2...i..1.7..585	100	100	100	100	100	100	82	ASV_587
new_taxa..2...i..1.7..586	100	100	100	100	100	93	93	ASV_588
new_taxa..2...i..1.7..587	100	100	100	100	100	87	87	ASV_589
new_taxa..2...i..1.7..588	100	100	100	100	100	100	100	ASV_590
new_taxa..2...i..1.7..589	100	100	100	100	100	89	89	ASV_591
new_taxa..2...i..1.7..590	100	100	100	100	100	100	100	ASV_592
new_taxa..2...i..1.7..591	100	100	100	100	100	69	69	ASV_593
new_taxa..2...i..1.7..592	100	100	100	100	100	98	98	ASV_594
new_taxa..2...i..1.7..593	100	100	100	100	100	96	96	ASV_595
new_taxa..2...i..1.7..594	100	100	100	100	100	100	95	ASV_596
new_taxa..2...i..1.7..595	100	100	100	100	100	100	97	ASV_597
new_taxa..2...i..1.7..596	100	100	100	100	100	56	55	ASV_598
new_taxa..2...i..1.7..597	100	100	100	100	100	100	100	ASV_599
new_taxa..2...i..1.7..598	100	100	100	100	100	72	71	ASV_600
new_taxa..2...i..1.7..599	100	100	100	100	100	60	60	ASV_601
new_taxa..2...i..1.7..600	100	100	100	100	100	100	100	ASV_602
new_taxa..2...i..1.7..601	100	99	98	96	96	91	91	ASV_603
new_taxa..2...i..1.7..602	100	100	100	100	100	100	100	ASV_604
new_taxa..2...i..1.7..603	100	100	100	100	100	100	100	ASV_605
new_taxa..2...i..1.7..604	100	100	100	100	100	96	96	ASV_606
new_taxa..2...i..1.7..605	100	100	100	100	100	68	68	ASV_607
new_taxa..2...i..1.7..606	100	100	100	100	100	57	57	ASV_608
new_taxa..2...i..1.7..607	100	100	100	100	100	13	13	ASV_609
new_taxa..2...i..1.7..608	100	100	100	100	100	72	72	ASV_610
new_taxa..2...i..1.7..609	100	99	99	99	99	95	95	ASV_611
new_taxa..2...i..1.7..610	100	100	100	100	100	100	100	ASV_612
new_taxa..2...i..1.7..611	100	100	100	100	100	100	100	ASV_613
new_taxa..2...i..1.7..612	100	100	100	100	100	83	83	ASV_614
new_taxa..2...i..1.7..613	100	100	100	100	96	67	45	ASV_615
new_taxa..2...i..1.7..614	100	91	91	89	89	43	43	ASV_616
new_taxa..2...i..1.7..615	100	100	100	100	100	100	100	ASV_617
new_taxa..2...i..1.7..616	100	100	100	100	100	100	100	ASV_618
new_taxa..2...i..1.7..617	100	100	100	100	99	99	99	ASV_619
new_taxa..2...i..1.7..618	100	100	100	100	100	96	96	ASV_620
new_taxa..2...i..1.7..619	100	100	100	100	100	99	99	ASV_621
new_taxa..2...i..1.7..620	100	100	100	100	100	91	91	ASV_622
new_taxa..2...i..1.7..621	100	100	100	100	100	92	65	ASV_623
new_taxa..2...i..1.7..622	100	100	100	100	100	100	97	ASV_624
new_taxa..2...i..1.7..623	100	100	100	100	100	100	100	ASV_625
new_taxa..2...i..1.7..624	100	100	100	100	100	89	89	ASV_626
new_taxa..2...i..1.7..625	100	100	100	100	100	99	99	ASV_627
new_taxa..2...i..1.7..626	100	100	100	100	100	67	67	ASV_628
new_taxa..2...i..1.7..627	100	100	100	100	97	97	87	ASV_629
new_taxa..2...i..1.7..628	100	100	100	100	100	95	94	ASV_630
new_taxa..2...i..1.7..629	100	100	100	100	100	94	94	ASV_631
new_taxa..2...i..1.7..630	100	100	100	100	100	100	100	ASV_632
new_taxa..2...i..1.7..631	100	100	100	100	100	68	68	ASV_633
new_taxa..2...i..1.7..632	100	100	100	100	100	100	100	ASV_634
new_taxa..2...i..1.7..633	100	100	100	100	87	85	40	ASV_635
new_taxa..2...i..1.7..634	100	100	100	100	100	79	57	ASV_636
new_taxa..2...i..1.7..635	100	100	100	100	100	99	99	ASV_637
new_taxa..2...i..1.7..636	100	100	100	100	100	98	94	ASV_638
new_taxa..2...i..1.7..637	100	100	100	100	100	29	29	ASV_639
new_taxa..2...i..1.7..638	100	100	100	100	100	95	95	ASV_640
new_taxa..2...i..1.7..639	100	100	100	100	100	84	84	ASV_641
new_taxa..2...i..1.7..640	100	100	100	100	91	91	91	ASV_642
new_taxa..2...i..1.7..641	100	100	100	100	100	83	83	ASV_643
new_taxa..2...i..1.7..642	100	100	100	100	100	100	100	ASV_644
new_taxa..2...i..1.7..643	100	100	100	100	96	64	56	ASV_645
new_taxa..2...i..1.7..644	100	100	100	83	83	83	83	ASV_646
new_taxa..2...i..1.7..645	100	100	100	100	100	80	80	ASV_647
new_taxa..2...i..1.7..646	100	100	100	100	100	94	93	ASV_648
new_taxa..2...i..1.7..647	100	100	100	100	100	71	71	ASV_649
new_taxa..2...i..1.7..648	100	100	100	100	100	88	88	ASV_650
new_taxa..2...i..1.7..649	100	100	100	100	100	84	84	ASV_651
new_taxa..2...i..1.7..650	100	100	100	100	100	96	96	ASV_652
new_taxa..2...i..1.7..651	100	100	100	100	99	97	94	ASV_653
new_taxa..2...i..1.7..652	100	100	100	100	99	99	99	ASV_654
new_taxa..2...i..1.7..653	100	100	100	100	99	99	99	ASV_655
new_taxa..2...i..1.7..654	100	100	100	100	100	90	90	ASV_656
new_taxa..2...i..1.7..655	100	100	100	100	100	100	100	ASV_657
new_taxa..2...i..1.7..656	100	100	100	100	100	100	94	ASV_658
new_taxa..2...i..1.7..657	100	100	100	100	100	98	89	ASV_659
new_taxa..2...i..1.7..658	100	100	100	100	100	100	100	ASV_660
new_taxa..2...i..1.7..659	100	100	100	100	100	93	93	ASV_661
new_taxa..2...i..1.7..660	100	100	100	100	100	71	24	ASV_662
new_taxa..2...i..1.7..661	100	100	100	100	100	97	67	ASV_663
new_taxa..2...i..1.7..662	100	100	100	100	100	100	100	ASV_664
new_taxa..2...i..1.7..663	100	100	100	100	100	100	100	ASV_665
new_taxa..2...i..1.7..664	100	100	100	100	100	100	100	ASV_666
new_taxa..2...i..1.7..665	100	100	100	100	100	91	91	ASV_667
new_taxa..2...i..1.7..666	100	100	100	100	100	100	100	ASV_668
new_taxa..2...i..1.7..667	100	100	100	100	100	82	60	ASV_669
new_taxa..2...i..1.7..668	100	100	100	100	100	100	57	ASV_670
new_taxa..2...i..1.7..669	100	100	100	100	100	63	63	ASV_671
new_taxa..2...i..1.7..670	100	100	100	100	100	100	100	ASV_672
new_taxa..2...i..1.7..671	100	100	100	100	100	100	100	ASV_673
new_taxa..2...i..1.7..672	100	100	100	97	90	89	51	ASV_674
new_taxa..2...i..1.7..673	100	100	100	100	100	100	78	ASV_675
new_taxa..2...i..1.7..674	100	100	100	100	100	97	97	ASV_676
new_taxa..2...i..1.7..675	100	100	100	100	100	100	93	ASV_677
new_taxa..2...i..1.7..676	100	100	100	100	100	100	100	ASV_678
new_taxa..2...i..1.7..677	100	100	100	100	100	100	100	ASV_679
new_taxa..2...i..1.7..678	100	100	100	100	100	99	99	ASV_680
new_taxa..2...i..1.7..679	100	100	100	100	100	100	59	ASV_681
new_taxa..2...i..1.7..680	100	100	100	100	100	92	59	ASV_682
new_taxa..2...i..1.7..681	100	100	100	100	100	83	83	ASV_683
new_taxa..2...i..1.7..682	100	100	100	100	100	88	88	ASV_684
new_taxa..2...i..1.7..683	100	100	100	100	100	58	58	ASV_685
new_taxa..2...i..1.7..684	100	100	100	100	100	76	71	ASV_686
new_taxa..2...i..1.7..685	100	100	100	100	100	100	100	ASV_687
new_taxa..2...i..1.7..686	100	100	100	100	100	65	65	ASV_688
new_taxa..2...i..1.7..687	100	100	100	100	100	91	87	ASV_689
new_taxa..2...i..1.7..688	100	100	100	100	100	100	100	ASV_690
new_taxa..2...i..1.7..689	100	100	100	100	100	100	100	ASV_691
new_taxa..2...i..1.7..690	100	100	100	100	100	100	100	ASV_692
new_taxa..2...i..1.7..691	100	100	100	100	100	3	3	ASV_693
new_taxa..2...i..1.7..692	100	100	100	100	99	52	51	ASV_694
new_taxa..2...i..1.7..693	100	100	100	100	100	100	100	ASV_695
new_taxa..2...i..1.7..694	100	100	100	100	100	100	100	ASV_696
new_taxa..2...i..1.7..695	100	100	100	100	100	60	60	ASV_697
new_taxa..2...i..1.7..696	100	100	100	99	99	55	55	ASV_698
new_taxa..2...i..1.7..697	100	100	100	100	100	98	97	ASV_699
new_taxa..2...i..1.7..698	100	100	100	100	100	35	35	ASV_700
new_taxa..2...i..1.7..699	100	100	100	100	100	100	100	ASV_701
new_taxa..2...i..1.7..700	100	100	100	100	100	18	14	ASV_702
new_taxa..2...i..1.7..701	100	100	100	100	100	63	63	ASV_703
new_taxa..2...i..1.7..702	100	100	100	100	100	100	100	ASV_704
new_taxa..2...i..1.7..703	100	100	100	100	100	100	100	ASV_705
new_taxa..2...i..1.7..704	100	100	100	100	100	91	91	ASV_706
new_taxa..2...i..1.7..705	100	100	100	100	100	100	62	ASV_707
new_taxa..2...i..1.7..706	100	100	100	100	100	100	84	ASV_708
new_taxa..2...i..1.7..707	100	100	100	100	100	99	99	ASV_709
new_taxa..2...i..1.7..708	100	82	82	82	82	32	31	ASV_710
new_taxa..2...i..1.7..709	100	100	100	100	100	48	45	ASV_711
new_taxa..2...i..1.7..710	100	100	100	100	100	98	82	ASV_712
new_taxa..2...i..1.7..711	100	100	100	100	100	65	65	ASV_713
new_taxa..2...i..1.7..712	100	100	100	100	100	100	36	ASV_714
new_taxa..2...i..1.7..713	100	100	100	100	100	96	96	ASV_715
new_taxa..2...i..1.7..714	100	100	100	100	99	99	99	ASV_716
new_taxa..2...i..1.7..715	100	100	100	100	100	100	100	ASV_717
new_taxa..2...i..1.7..716	100	100	100	100	100	49	49	ASV_718
new_taxa..2...i..1.7..717	100	100	100	100	100	96	96	ASV_719
new_taxa..2...i..1.7..718	100	100	100	100	100	100	100	ASV_720
new_taxa..2...i..1.7..719	100	100	100	100	100	49	13	ASV_721
new_taxa..2...i..1.7..720	100	100	100	100	100	13	13	ASV_722
new_taxa..2...i..1.7..721	100	100	100	100	99	74	61	ASV_723
new_taxa..2...i..1.7..722	100	100	100	100	100	100	100	ASV_724
new_taxa..2...i..1.7..723	100	100	100	100	100	100	100	ASV_725
new_taxa..2...i..1.7..724	100	61	51	51	51	51	51	ASV_726
new_taxa..2...i..1.7..725	100	100	100	100	100	41	41	ASV_727
new_taxa..2...i..1.7..726	100	100	100	100	100	100	100	ASV_728
new_taxa..2...i..1.7..727	100	100	100	100	100	19	1	ASV_729
new_taxa..2...i..1.7..728	100	100	100	100	100	53	43	ASV_730
new_taxa..2...i..1.7..729	100	100	100	100	100	50	50	ASV_731
new_taxa..2...i..1.7..730	100	100	100	100	100	92	92	ASV_732
new_taxa..2...i..1.7..731	100	100	100	97	73	72	72	ASV_733
new_taxa..2...i..1.7..732	100	100	100	100	100	73	73	ASV_734
new_taxa..2...i..1.7..733	100	100	100	100	100	100	100	ASV_735
new_taxa..2...i..1.7..734	100	100	100	100	100	39	30	ASV_736
new_taxa..2...i..1.7..735	100	100	100	100	100	100	100	ASV_737
new_taxa..2...i..1.7..736	100	100	100	100	100	100	100	ASV_738
new_taxa..2...i..1.7..737	100	100	100	100	100	81	81	ASV_739
new_taxa..2...i..1.7..738	100	100	100	100	100	77	77	ASV_740
new_taxa..2...i..1.7..739	100	100	100	100	100	76	41	ASV_741
new_taxa..2...i..1.7..740	100	100	100	100	100	87	66	ASV_742
new_taxa..2...i..1.7..741	100	100	100	100	100	98	97	ASV_743
new_taxa..2...i..1.7..742	100	100	100	100	100	42	37	ASV_744
new_taxa..2...i..1.7..743	100	62	50	50	50	50	50	ASV_745
new_taxa..2...i..1.7..744	100	100	100	100	100	79	48	ASV_746
new_taxa..2...i..1.7..745	100	100	100	100	100	17	17	ASV_747
new_taxa..2...i..1.7..746	100	100	100	100	100	97	92	ASV_748
new_taxa..2...i..1.7..747	100	100	100	100	100	35	35	ASV_749
new_taxa..2...i..1.7..748	100	100	100	100	100	98	98	ASV_750
